feature,coefficient,selected,etf,split_id,target_column,alpha,l1_ratio,inner_cv_time_series_rank_ic
z_CPI,0.003187698191935151,True,XLI,1,target_5d_forward_return_excess_spy,1e-05,0.1,0.1088131076376742
z_Unemployment_Rate,0.006214993967904656,True,XLI,1,target_5d_forward_return_excess_spy,1e-05,0.1,0.1088131076376742
z_Financial_Conditions_Index,-0.002918672598368446,True,XLI,1,target_5d_forward_return_excess_spy,1e-05,0.1,0.1088131076376742
z_VIX,-0.002995019567551834,True,XLI,1,target_5d_forward_return_excess_spy,1e-05,0.1,0.1088131076376742
z_rate_sensitivity_beta,-0.003577495582700283,True,XLI,1,target_5d_forward_return_excess_spy,1e-05,0.1,0.1088131076376742
z_return_5d,-0.0011238306083864778,True,XLK,1,target_5d_forward_return_excess_spy,0.001,1.0,0.16617742100159574
z_return_5d_rel_spy,-1.1810883240693152e-18,False,XLK,1,target_5d_forward_return_excess_spy,0.001,1.0,0.16617742100159574
z_return_5d_excess_rf,-1.0123614206308418e-18,False,XLK,1,target_5d_forward_return_excess_spy,0.001,1.0,0.16617742100159574
z_return_20d,-0.0,False,XLK,1,target_5d_forward_return_excess_spy,0.001,1.0,0.16617742100159574
z_return_20d_rel_spy,-0.0,False,XLK,1,target_5d_forward_return_excess_spy,0.001,1.0,0.16617742100159574
z_return_20d_excess_rf,-0.0,False,XLK,1,target_5d_forward_return_excess_spy,0.001,1.0,0.16617742100159574
z_return_60d_rel_spy,-0.0,False,XLK,1,target_5d_forward_return_excess_spy,0.001,1.0,0.16617742100159574
z_price_to_MA20,-0.0,False,XLK,1,target_5d_forward_return_excess_spy,0.001,1.0,0.16617742100159574
z_price_to_MA50,-0.0,False,XLK,1,target_5d_forward_return_excess_spy,0.001,1.0,0.16617742100159574
z_MA20_minus_MA50,-0.0,False,XLK,1,target_5d_forward_return_excess_spy,0.001,1.0,0.16617742100159574
z_volatility_20d,0.0,False,XLK,1,target_5d_forward_return_excess_spy,0.001,1.0,0.16617742100159574
z_max_drawdown_60d,-0.002207183537284697,True,XLK,1,target_5d_forward_return_excess_spy,0.001,1.0,0.16617742100159574
z_ATR_14,0.0,False,XLK,1,target_5d_forward_return_excess_spy,0.001,1.0,0.16617742100159574
z_volume_change,-0.0,False,XLK,1,target_5d_forward_return_excess_spy,0.001,1.0,0.16617742100159574
z_relative_volume,-0.0,False,XLK,1,target_5d_forward_return_excess_spy,0.001,1.0,0.16617742100159574
z_RSI_14,-0.0010047982300691635,True,XLK,1,target_5d_forward_return_excess_spy,0.001,1.0,0.16617742100159574
z_market_beta_60d,-0.0,False,XLK,1,target_5d_forward_return_excess_spy,0.001,1.0,0.16617742100159574
z_idio_vol_60d,-0.0,False,XLK,1,target_5d_forward_return_excess_spy,0.001,1.0,0.16617742100159574
z_Federal_Funds_Rate,-0.0,False,XLK,1,target_5d_forward_return_excess_spy,0.001,1.0,0.16617742100159574
z_Treasury_10Y,-0.00047468128018365543,True,XLK,1,target_5d_forward_return_excess_spy,0.001,1.0,0.16617742100159574
z_Yield_Spread_10Y2Y,-0.0,False,XLK,1,target_5d_forward_return_excess_spy,0.001,1.0,0.16617742100159574
z_Breakeven_Inflation_10Y,0.0,False,XLK,1,target_5d_forward_return_excess_spy,0.001,1.0,0.16617742100159574
z_CPI,-0.00028121602877227334,True,XLK,1,target_5d_forward_return_excess_spy,0.001,1.0,0.16617742100159574
z_Unemployment_Rate,0.0,False,XLK,1,target_5d_forward_return_excess_spy,0.001,1.0,0.16617742100159574
z_Financial_Conditions_Index,-0.0003162841850019307,True,XLK,1,target_5d_forward_return_excess_spy,0.001,1.0,0.16617742100159574
z_VIX,-0.0,False,XLK,1,target_5d_forward_return_excess_spy,0.001,1.0,0.16617742100159574
z_rate_sensitivity_beta,0.0,False,XLK,1,target_5d_forward_return_excess_spy,0.001,1.0,0.16617742100159574
z_return_5d,-0.0,False,XLP,1,target_5d_forward_return_excess_spy,0.01,0.3,0.2438713429016103
z_return_5d_rel_spy,-0.0,False,XLP,1,target_5d_forward_return_excess_spy,0.01,0.3,0.2438713429016103
z_return_5d_excess_rf,-0.0,False,XLP,1,target_5d_forward_return_excess_spy,0.01,0.3,0.2438713429016103
z_return_20d,-0.0,False,XLP,1,target_5d_forward_return_excess_spy,0.01,0.3,0.2438713429016103
z_return_20d_rel_spy,-0.0,False,XLP,1,target_5d_forward_return_excess_spy,0.01,0.3,0.2438713429016103
z_return_20d_excess_rf,-0.0,False,XLP,1,target_5d_forward_return_excess_spy,0.01,0.3,0.2438713429016103
z_return_60d_rel_spy,0.0,False,XLP,1,target_5d_forward_return_excess_spy,0.01,0.3,0.2438713429016103
z_price_to_MA20,-0.0,False,XLP,1,target_5d_forward_return_excess_spy,0.01,0.3,0.2438713429016103
z_price_to_MA50,0.0,False,XLP,1,target_5d_forward_return_excess_spy,0.01,0.3,0.2438713429016103
z_MA20_minus_MA50,0.0,False,XLP,1,target_5d_forward_return_excess_spy,0.01,0.3,0.2438713429016103
z_volatility_20d,0.0,False,XLP,1,target_5d_forward_return_excess_spy,0.01,0.3,0.2438713429016103
z_max_drawdown_60d,-0.0,False,XLP,1,target_5d_forward_return_excess_spy,0.01,0.3,0.2438713429016103
z_ATR_14,0.0,False,XLP,1,target_5d_forward_return_excess_spy,0.01,0.3,0.2438713429016103
z_volume_change,-0.0,False,XLP,1,target_5d_forward_return_excess_spy,0.01,0.3,0.2438713429016103
z_relative_volume,-0.0,False,XLP,1,target_5d_forward_return_excess_spy,0.01,0.3,0.2438713429016103
z_RSI_14,-0.0,False,XLP,1,target_5d_forward_return_excess_spy,0.01,0.3,0.2438713429016103
z_market_beta_60d,-0.0,False,XLP,1,target_5d_forward_return_excess_spy,0.01,0.3,0.2438713429016103
z_idio_vol_60d,-0.0,False,XLP,1,target_5d_forward_return_excess_spy,0.01,0.3,0.2438713429016103
z_Federal_Funds_Rate,0.0,False,XLP,1,target_5d_forward_return_excess_spy,0.01,0.3,0.2438713429016103
z_Treasury_10Y,0.00020013121061418168,True,XLP,1,target_5d_forward_return_excess_spy,0.01,0.3,0.2438713429016103
z_Yield_Spread_10Y2Y,0.0,False,XLP,1,target_5d_forward_return_excess_spy,0.01,0.3,0.2438713429016103
z_Breakeven_Inflation_10Y,0.0010277277623333828,True,XLP,1,target_5d_forward_return_excess_spy,0.01,0.3,0.2438713429016103
z_CPI,0.0,False,XLP,1,target_5d_forward_return_excess_spy,0.01,0.3,0.2438713429016103
z_Unemployment_Rate,-0.0,False,XLP,1,target_5d_forward_return_excess_spy,0.01,0.3,0.2438713429016103
z_Financial_Conditions_Index,-0.0,False,XLP,1,target_5d_forward_return_excess_spy,0.01,0.3,0.2438713429016103
z_VIX,0.0,False,XLP,1,target_5d_forward_return_excess_spy,0.01,0.3,0.2438713429016103
z_rate_sensitivity_beta,-0.0,False,XLP,1,target_5d_forward_return_excess_spy,0.01,0.3,0.2438713429016103
z_return_5d,-4.237713949336045e-05,True,XLRE,1,target_5d_forward_return_excess_spy,0.01,0.1,0.09546665174052772
z_return_5d_rel_spy,-1.3500653489423807e-05,True,XLRE,1,target_5d_forward_return_excess_spy,0.01,0.1,0.09546665174052772
z_return_5d_excess_rf,-1.997588784095204e-06,True,XLRE,1,target_5d_forward_return_excess_spy,0.01,0.1,0.09546665174052772
z_return_20d,-0.0,False,XLRE,1,target_5d_forward_return_excess_spy,0.01,0.1,0.09546665174052772
z_return_20d_rel_spy,-0.0,False,XLRE,1,target_5d_forward_return_excess_spy,0.01,0.1,0.09546665174052772
z_return_20d_excess_rf,-0.0,False,XLRE,1,target_5d_forward_return_excess_spy,0.01,0.1,0.09546665174052772
z_return_60d_rel_spy,-0.0013522780371036053,True,XLRE,1,target_5d_forward_return_excess_spy,0.01,0.1,0.09546665174052772
z_price_to_MA20,0.0,False,XLRE,1,target_5d_forward_return_excess_spy,0.01,0.1,0.09546665174052772
z_price_to_MA50,-0.0037940130512751605,True,XLRE,1,target_5d_forward_return_excess_spy,0.01,0.1,0.09546665174052772
z_MA20_minus_MA50,-0.0021535555959710127,True,XLRE,1,target_5d_forward_return_excess_spy,0.01,0.1,0.09546665174052772
z_volatility_20d,-0.0008508901904915864,True,XLRE,1,target_5d_forward_return_excess_spy,0.01,0.1,0.09546665174052772
z_max_drawdown_60d,-0.002508698083060686,True,XLRE,1,target_5d_forward_return_excess_spy,0.01,0.1,0.09546665174052772
z_ATR_14,0.0,False,XLRE,1,target_5d_forward_return_excess_spy,0.01,0.1,0.09546665174052772
z_volume_change,0.0,False,XLRE,1,target_5d_forward_return_excess_spy,0.01,0.1,0.09546665174052772
z_relative_volume,-0.0010916412339063168,True,XLRE,1,target_5d_forward_return_excess_spy,0.01,0.1,0.09546665174052772
z_RSI_14,-0.0,False,XLRE,1,target_5d_forward_return_excess_spy,0.01,0.1,0.09546665174052772
z_market_beta_60d,-0.0,False,XLRE,1,target_5d_forward_return_excess_spy,0.01,0.1,0.09546665174052772
z_idio_vol_60d,0.0,False,XLRE,1,target_5d_forward_return_excess_spy,0.01,0.1,0.09546665174052772
z_Federal_Funds_Rate,0.001799365640340038,True,XLRE,1,target_5d_forward_return_excess_spy,0.01,0.1,0.09546665174052772
z_Treasury_10Y,0.0,False,XLRE,1,target_5d_forward_return_excess_spy,0.01,0.1,0.09546665174052772
z_Yield_Spread_10Y2Y,-0.0,False,XLRE,1,target_5d_forward_return_excess_spy,0.01,0.1,0.09546665174052772
z_Breakeven_Inflation_10Y,-0.0,False,XLRE,1,target_5d_forward_return_excess_spy,0.01,0.1,0.09546665174052772
z_CPI,0.0,False,XLRE,1,target_5d_forward_return_excess_spy,0.01,0.1,0.09546665174052772
z_Unemployment_Rate,-0.0,False,XLRE,1,target_5d_forward_return_excess_spy,0.01,0.1,0.09546665174052772
z_Financial_Conditions_Index,0.0021615444501576395,True,XLRE,1,target_5d_forward_return_excess_spy,0.01,0.1,0.09546665174052772
z_VIX,0.0,False,XLRE,1,target_5d_forward_return_excess_spy,0.01,0.1,0.09546665174052772
z_rate_sensitivity_beta,-0.004213482615557275,True,XLRE,1,target_5d_forward_return_excess_spy,0.01,0.1,0.09546665174052772
z_return_5d,-0.0,False,XLU,1,target_5d_forward_return_excess_spy,0.01,0.3,0.18240078652459882
z_return_5d_rel_spy,-0.0,False,XLU,1,target_5d_forward_return_excess_spy,0.01,0.3,0.18240078652459882
z_return_5d_excess_rf,-0.0,False,XLU,1,target_5d_forward_return_excess_spy,0.01,0.3,0.18240078652459882
z_return_20d,-0.0,False,XLU,1,target_5d_forward_return_excess_spy,0.01,0.3,0.18240078652459882
z_return_20d_rel_spy,-0.0,False,XLU,1,target_5d_forward_return_excess_spy,0.01,0.3,0.18240078652459882
z_return_20d_excess_rf,-0.0,False,XLU,1,target_5d_forward_return_excess_spy,0.01,0.3,0.18240078652459882
z_return_60d_rel_spy,-0.0,False,XLU,1,target_5d_forward_return_excess_spy,0.01,0.3,0.18240078652459882
z_price_to_MA20,-0.0,False,XLU,1,target_5d_forward_return_excess_spy,0.01,0.3,0.18240078652459882
z_price_to_MA50,-0.0,False,XLU,1,target_5d_forward_return_excess_spy,0.01,0.3,0.18240078652459882
z_MA20_minus_MA50,-0.0011201877429155578,True,XLU,1,target_5d_forward_return_excess_spy,0.01,0.3,0.18240078652459882
z_volatility_20d,0.0,False,XLU,1,target_5d_forward_return_excess_spy,0.01,0.3,0.18240078652459882
z_max_drawdown_60d,-0.0,False,XLU,1,target_5d_forward_return_excess_spy,0.01,0.3,0.18240078652459882
z_ATR_14,-0.0014954479433000594,True,XLU,1,target_5d_forward_return_excess_spy,0.01,0.3,0.18240078652459882
z_volume_change,-0.0,False,XLU,1,target_5d_forward_return_excess_spy,0.01,0.3,0.18240078652459882
z_relative_volume,-0.0,False,XLU,1,target_5d_forward_return_excess_spy,0.01,0.3,0.18240078652459882
z_RSI_14,-0.0,False,XLU,1,target_5d_forward_return_excess_spy,0.01,0.3,0.18240078652459882
z_market_beta_60d,-0.0013330239846459032,True,XLU,1,target_5d_forward_return_excess_spy,0.01,0.3,0.18240078652459882
z_idio_vol_60d,-0.0,False,XLU,1,target_5d_forward_return_excess_spy,0.01,0.3,0.18240078652459882
z_Federal_Funds_Rate,0.0,False,XLU,1,target_5d_forward_return_excess_spy,0.01,0.3,0.18240078652459882
z_Treasury_10Y,0.0010519370380220854,True,XLU,1,target_5d_forward_return_excess_spy,0.01,0.3,0.18240078652459882
z_Yield_Spread_10Y2Y,-0.0,False,XLU,1,target_5d_forward_return_excess_spy,0.01,0.3,0.18240078652459882
z_Breakeven_Inflation_10Y,0.0,False,XLU,1,target_5d_forward_return_excess_spy,0.01,0.3,0.18240078652459882
z_CPI,0.0,False,XLU,1,target_5d_forward_return_excess_spy,0.01,0.3,0.18240078652459882
z_Unemployment_Rate,-0.0,False,XLU,1,target_5d_forward_return_excess_spy,0.01,0.3,0.18240078652459882
z_Financial_Conditions_Index,0.0,False,XLU,1,target_5d_forward_return_excess_spy,0.01,0.3,0.18240078652459882
z_VIX,-0.0,False,XLU,1,target_5d_forward_return_excess_spy,0.01,0.3,0.18240078652459882
z_rate_sensitivity_beta,-0.0,False,XLU,1,target_5d_forward_return_excess_spy,0.01,0.3,0.18240078652459882
z_return_5d,0.0,False,XLV,1,target_5d_forward_return_excess_spy,0.01,0.1,0.14128082856655685
z_return_5d_rel_spy,0.0,False,XLV,1,target_5d_forward_return_excess_spy,0.01,0.1,0.14128082856655685
z_return_5d_excess_rf,0.0,False,XLV,1,target_5d_forward_return_excess_spy,0.01,0.1,0.14128082856655685
z_return_20d,-0.0,False,XLV,1,target_5d_forward_return_excess_spy,0.01,0.1,0.14128082856655685
z_return_20d_rel_spy,-0.0,False,XLV,1,target_5d_forward_return_excess_spy,0.01,0.1,0.14128082856655685
z_return_20d_excess_rf,-0.0,False,XLV,1,target_5d_forward_return_excess_spy,0.01,0.1,0.14128082856655685
z_return_60d_rel_spy,0.0,False,XLV,1,target_5d_forward_return_excess_spy,0.01,0.1,0.14128082856655685
z_price_to_MA20,0.0,False,XLV,1,target_5d_forward_return_excess_spy,0.01,0.1,0.14128082856655685
z_price_to_MA50,-0.0,False,XLV,1,target_5d_forward_return_excess_spy,0.01,0.1,0.14128082856655685
z_MA20_minus_MA50,-0.000991783855233626,True,XLV,1,target_5d_forward_return_excess_spy,0.01,0.1,0.14128082856655685
z_volatility_20d,0.0,False,XLV,1,target_5d_forward_return_excess_spy,0.01,0.1,0.14128082856655685
z_max_drawdown_60d,-0.0,False,XLV,1,target_5d_forward_return_excess_spy,0.01,0.1,0.14128082856655685
z_ATR_14,-0.0,False,XLV,1,target_5d_forward_return_excess_spy,0.01,0.1,0.14128082856655685
z_volume_change,-0.0,False,XLV,1,target_5d_forward_return_excess_spy,0.01,0.1,0.14128082856655685
z_relative_volume,-0.0,False,XLV,1,target_5d_forward_return_excess_spy,0.01,0.1,0.14128082856655685
z_RSI_14,0.0,False,XLV,1,target_5d_forward_return_excess_spy,0.01,0.1,0.14128082856655685
z_market_beta_60d,-0.0001150301781625953,True,XLV,1,target_5d_forward_return_excess_spy,0.01,0.1,0.14128082856655685
z_idio_vol_60d,0.002689872573575764,True,XLV,1,target_5d_forward_return_excess_spy,0.01,0.1,0.14128082856655685
z_Federal_Funds_Rate,-0.0,False,XLV,1,target_5d_forward_return_excess_spy,0.01,0.1,0.14128082856655685
z_Treasury_10Y,0.0023365812497515635,True,XLV,1,target_5d_forward_return_excess_spy,0.01,0.1,0.14128082856655685
z_Yield_Spread_10Y2Y,4.571920608479344e-05,True,XLV,1,target_5d_forward_return_excess_spy,0.01,0.1,0.14128082856655685
z_Breakeven_Inflation_10Y,-0.0,False,XLV,1,target_5d_forward_return_excess_spy,0.01,0.1,0.14128082856655685
z_CPI,-0.0,False,XLV,1,target_5d_forward_return_excess_spy,0.01,0.1,0.14128082856655685
z_Unemployment_Rate,-0.0,False,XLV,1,target_5d_forward_return_excess_spy,0.01,0.1,0.14128082856655685
z_Financial_Conditions_Index,0.0,False,XLV,1,target_5d_forward_return_excess_spy,0.01,0.1,0.14128082856655685
z_VIX,0.0,False,XLV,1,target_5d_forward_return_excess_spy,0.01,0.1,0.14128082856655685
z_rate_sensitivity_beta,-0.0,False,XLV,1,target_5d_forward_return_excess_spy,0.01,0.1,0.14128082856655685
z_return_5d,-0.0003846504479328811,True,XLY,1,target_5d_forward_return_excess_spy,0.0001,0.5,0.3422527378840436
z_return_5d_rel_spy,-1.6744286950235232e-06,True,XLY,1,target_5d_forward_return_excess_spy,0.0001,0.5,0.3422527378840436
z_return_5d_excess_rf,-3.2801466195221724e-09,False,XLY,1,target_5d_forward_return_excess_spy,0.0001,0.5,0.3422527378840436
z_return_20d,0.0019223141590723827,True,XLY,1,target_5d_forward_return_excess_spy,0.0001,0.5,0.3422527378840436
z_return_20d_rel_spy,5.362536703485118e-06,True,XLY,1,target_5d_forward_return_excess_spy,0.0001,0.5,0.3422527378840436
z_return_20d_excess_rf,7.787940058468804e-09,False,XLY,1,target_5d_forward_return_excess_spy,0.0001,0.5,0.3422527378840436
z_return_60d_rel_spy,-0.005381359966557107,True,XLY,1,target_5d_forward_return_excess_spy,0.0001,0.5,0.3422527378840436
z_price_to_MA20,-0.002563880628714724,True,XLY,1,target_5d_forward_return_excess_spy,0.0001,0.5,0.3422527378840436
z_price_to_MA50,0.00021932439828953025,True,XLY,1,target_5d_forward_return_excess_spy,0.0001,0.5,0.3422527378840436
z_MA20_minus_MA50,-0.005518922514963076,True,XLY,1,target_5d_forward_return_excess_spy,0.0001,0.5,0.3422527378840436
z_volatility_20d,-0.0,False,XLY,1,target_5d_forward_return_excess_spy,0.0001,0.5,0.3422527378840436
z_max_drawdown_60d,0.0014350664571486412,True,XLY,1,target_5d_forward_return_excess_spy,0.0001,0.5,0.3422527378840436
z_ATR_14,-0.0007035061631895142,True,XLY,1,target_5d_forward_return_excess_spy,0.0001,0.5,0.3422527378840436
z_volume_change,-0.0007865342643247878,True,XLY,1,target_5d_forward_return_excess_spy,0.0001,0.5,0.3422527378840436
z_relative_volume,0.0015514060468175904,True,XLY,1,target_5d_forward_return_excess_spy,0.0001,0.5,0.3422527378840436
z_RSI_14,5.4248940609298884e-05,True,XLY,1,target_5d_forward_return_excess_spy,0.0001,0.5,0.3422527378840436
z_market_beta_60d,-0.0010482935008506668,True,XLY,1,target_5d_forward_return_excess_spy,0.0001,0.5,0.3422527378840436
z_idio_vol_60d,-0.0032033736330048367,True,XLY,1,target_5d_forward_return_excess_spy,0.0001,0.5,0.3422527378840436
z_Federal_Funds_Rate,0.0022866202613382024,True,XLY,1,target_5d_forward_return_excess_spy,0.0001,0.5,0.3422527378840436
z_Treasury_10Y,-0.005190392824330609,True,XLY,1,target_5d_forward_return_excess_spy,0.0001,0.5,0.3422527378840436
z_Yield_Spread_10Y2Y,0.00021142965956856145,True,XLY,1,target_5d_forward_return_excess_spy,0.0001,0.5,0.3422527378840436
z_Breakeven_Inflation_10Y,0.0022188053342251,True,XLY,1,target_5d_forward_return_excess_spy,0.0001,0.5,0.3422527378840436
z_CPI,-0.0002714320586881634,True,XLY,1,target_5d_forward_return_excess_spy,0.0001,0.5,0.3422527378840436
z_Unemployment_Rate,0.0013961693865716092,True,XLY,1,target_5d_forward_return_excess_spy,0.0001,0.5,0.3422527378840436
z_Financial_Conditions_Index,-0.00042422473604437704,True,XLY,1,target_5d_forward_return_excess_spy,0.0001,0.5,0.3422527378840436
z_VIX,-0.0,False,XLY,1,target_5d_forward_return_excess_spy,0.0001,0.5,0.3422527378840436
z_rate_sensitivity_beta,-0.0023975817403071352,True,XLY,1,target_5d_forward_return_excess_spy,0.0001,0.5,0.3422527378840436
z_return_5d,-0.002231296275910237,True,XLB,2,target_5d_forward_return_excess_spy,0.0001,0.5,0.3206341435093047
z_return_5d_rel_spy,-6.616253674341995e-06,True,XLB,2,target_5d_forward_return_excess_spy,0.0001,0.5,0.3206341435093047
z_return_5d_excess_rf,-1.025204787759427e-08,True,XLB,2,target_5d_forward_return_excess_spy,0.0001,0.5,0.3206341435093047
z_return_20d,-0.00431431956974894,True,XLB,2,target_5d_forward_return_excess_spy,0.0001,0.5,0.3206341435093047
z_return_20d_rel_spy,-1.3666291691163856e-05,True,XLB,2,target_5d_forward_return_excess_spy,0.0001,0.5,0.3206341435093047
z_return_20d_excess_rf,-2.2346811881170073e-08,True,XLB,2,target_5d_forward_return_excess_spy,0.0001,0.5,0.3206341435093047
z_return_60d_rel_spy,-0.0013914753721671982,True,XLB,2,target_5d_forward_return_excess_spy,0.0001,0.5,0.3206341435093047
z_price_to_MA20,0.005952177243420836,True,XLB,2,target_5d_forward_return_excess_spy,0.0001,0.5,0.3206341435093047
z_price_to_MA50,-0.003247102303588944,True,XLB,2,target_5d_forward_return_excess_spy,0.0001,0.5,0.3206341435093047
z_MA20_minus_MA50,-0.0013558069148604977,True,XLB,2,target_5d_forward_return_excess_spy,0.0001,0.5,0.3206341435093047
z_volatility_20d,0.0,False,XLB,2,target_5d_forward_return_excess_spy,0.0001,0.5,0.3206341435093047
z_max_drawdown_60d,0.0010190182143060766,True,XLB,2,target_5d_forward_return_excess_spy,0.0001,0.5,0.3206341435093047
z_ATR_14,-0.00024224740217325166,True,XLB,2,target_5d_forward_return_excess_spy,0.0001,0.5,0.3206341435093047
z_volume_change,-6.240829853378838e-05,True,XLB,2,target_5d_forward_return_excess_spy,0.0001,0.5,0.3206341435093047
z_relative_volume,0.0010362843867055692,True,XLB,2,target_5d_forward_return_excess_spy,0.0001,0.5,0.3206341435093047
z_RSI_14,-0.0025722556145806705,True,XLB,2,target_5d_forward_return_excess_spy,0.0001,0.5,0.3206341435093047
z_market_beta_60d,0.00022457179037799847,True,XLB,2,target_5d_forward_return_excess_spy,0.0001,0.5,0.3206341435093047
z_idio_vol_60d,-0.0008675649325364459,True,XLB,2,target_5d_forward_return_excess_spy,0.0001,0.5,0.3206341435093047
z_Federal_Funds_Rate,0.0,False,XLB,2,target_5d_forward_return_excess_spy,0.0001,0.5,0.3206341435093047
z_Treasury_10Y,-0.0034780883975708537,True,XLB,2,target_5d_forward_return_excess_spy,0.0001,0.5,0.3206341435093047
z_Yield_Spread_10Y2Y,0.004219615151676519,True,XLB,2,target_5d_forward_return_excess_spy,0.0001,0.5,0.3206341435093047
z_Breakeven_Inflation_10Y,-0.0037360632408847847,True,XLB,2,target_5d_forward_return_excess_spy,0.0001,0.5,0.3206341435093047
z_CPI,-0.0009903175029046223,True,XLB,2,target_5d_forward_return_excess_spy,0.0001,0.5,0.3206341435093047
z_Unemployment_Rate,0.0009084893795359723,True,XLB,2,target_5d_forward_return_excess_spy,0.0001,0.5,0.3206341435093047
z_Financial_Conditions_Index,-0.002863817375680753,True,XLB,2,target_5d_forward_return_excess_spy,0.0001,0.5,0.3206341435093047
z_VIX,-0.0002780497854488234,True,XLB,2,target_5d_forward_return_excess_spy,0.0001,0.5,0.3206341435093047
z_rate_sensitivity_beta,-0.003160555214664266,True,XLB,2,target_5d_forward_return_excess_spy,0.0001,0.5,0.3206341435093047
z_return_5d,-0.0,False,XLC,2,target_5d_forward_return_excess_spy,0.01,0.3,0.2551644231969244
z_return_5d_rel_spy,-0.0,False,XLC,2,target_5d_forward_return_excess_spy,0.01,0.3,0.2551644231969244
z_return_5d_excess_rf,-0.0,False,XLC,2,target_5d_forward_return_excess_spy,0.01,0.3,0.2551644231969244
z_return_20d,-0.0,False,XLC,2,target_5d_forward_return_excess_spy,0.01,0.3,0.2551644231969244
z_return_20d_rel_spy,-0.0,False,XLC,2,target_5d_forward_return_excess_spy,0.01,0.3,0.2551644231969244
z_return_20d_excess_rf,-0.0,False,XLC,2,target_5d_forward_return_excess_spy,0.01,0.3,0.2551644231969244
z_return_60d_rel_spy,-0.0,False,XLC,2,target_5d_forward_return_excess_spy,0.01,0.3,0.2551644231969244
z_price_to_MA20,-0.0,False,XLC,2,target_5d_forward_return_excess_spy,0.01,0.3,0.2551644231969244
z_price_to_MA50,-0.000516270252680924,True,XLC,2,target_5d_forward_return_excess_spy,0.01,0.3,0.2551644231969244
z_MA20_minus_MA50,-0.0,False,XLC,2,target_5d_forward_return_excess_spy,0.01,0.3,0.2551644231969244
z_volatility_20d,-0.0,False,XLC,2,target_5d_forward_return_excess_spy,0.01,0.3,0.2551644231969244
z_max_drawdown_60d,0.0,False,XLC,2,target_5d_forward_return_excess_spy,0.01,0.3,0.2551644231969244
z_ATR_14,-0.0,False,XLC,2,target_5d_forward_return_excess_spy,0.01,0.3,0.2551644231969244
z_volume_change,-0.0,False,XLC,2,target_5d_forward_return_excess_spy,0.01,0.3,0.2551644231969244
z_relative_volume,0.0,False,XLC,2,target_5d_forward_return_excess_spy,0.01,0.3,0.2551644231969244
z_RSI_14,-0.0,False,XLC,2,target_5d_forward_return_excess_spy,0.01,0.3,0.2551644231969244
z_market_beta_60d,-0.0,False,XLC,2,target_5d_forward_return_excess_spy,0.01,0.3,0.2551644231969244
z_idio_vol_60d,-0.0,False,XLC,2,target_5d_forward_return_excess_spy,0.01,0.3,0.2551644231969244
z_Federal_Funds_Rate,-0.0,False,XLC,2,target_5d_forward_return_excess_spy,0.01,0.3,0.2551644231969244
z_Treasury_10Y,-0.0,False,XLC,2,target_5d_forward_return_excess_spy,0.01,0.3,0.2551644231969244
z_Yield_Spread_10Y2Y,0.0,False,XLC,2,target_5d_forward_return_excess_spy,0.01,0.3,0.2551644231969244
z_Breakeven_Inflation_10Y,0.0,False,XLC,2,target_5d_forward_return_excess_spy,0.01,0.3,0.2551644231969244
z_CPI,0.0,False,XLC,2,target_5d_forward_return_excess_spy,0.01,0.3,0.2551644231969244
z_Unemployment_Rate,0.0,False,XLC,2,target_5d_forward_return_excess_spy,0.01,0.3,0.2551644231969244
z_Financial_Conditions_Index,0.0,False,XLC,2,target_5d_forward_return_excess_spy,0.01,0.3,0.2551644231969244
z_VIX,0.0,False,XLC,2,target_5d_forward_return_excess_spy,0.01,0.3,0.2551644231969244
z_rate_sensitivity_beta,-0.0,False,XLC,2,target_5d_forward_return_excess_spy,0.01,0.3,0.2551644231969244
z_return_5d,0.00029971923387407527,True,XLE,2,target_5d_forward_return_excess_spy,0.001,0.7,0.07398232602970398
z_return_5d_rel_spy,5.609211378932744e-06,True,XLE,2,target_5d_forward_return_excess_spy,0.001,0.7,0.07398232602970398
z_return_5d_excess_rf,4.9874839293021446e-08,True,XLE,2,target_5d_forward_return_excess_spy,0.001,0.7,0.07398232602970398
z_return_20d,0.0012356237807726361,True,XLE,2,target_5d_forward_return_excess_spy,0.001,0.7,0.07398232602970398
z_return_20d_rel_spy,1.7650362725278675e-05,True,XLE,2,target_5d_forward_return_excess_spy,0.001,0.7,0.07398232602970398
z_return_20d_excess_rf,1.2863390528603586e-07,True,XLE,2,target_5d_forward_return_excess_spy,0.001,0.7,0.07398232602970398
z_return_60d_rel_spy,-0.007262069113588308,True,XLE,2,target_5d_forward_return_excess_spy,0.001,0.7,0.07398232602970398
z_price_to_MA20,-0.0,False,XLE,2,target_5d_forward_return_excess_spy,0.001,0.7,0.07398232602970398
z_price_to_MA50,0.0,False,XLE,2,target_5d_forward_return_excess_spy,0.001,0.7,0.07398232602970398
z_MA20_minus_MA50,0.008614783710049263,True,XLE,2,target_5d_forward_return_excess_spy,0.001,0.7,0.07398232602970398
z_volatility_20d,0.007002049542247804,True,XLE,2,target_5d_forward_return_excess_spy,0.001,0.7,0.07398232602970398
z_max_drawdown_60d,0.0,False,XLE,2,target_5d_forward_return_excess_spy,0.001,0.7,0.07398232602970398
z_ATR_14,-0.00896393084801186,True,XLE,2,target_5d_forward_return_excess_spy,0.001,0.7,0.07398232602970398
