target_column,model,structure,split_id,n_obs,rmse,mae,r_squared,pearson_correlation,mean_time_series_ic,n_time_series_ic_etfs,mean_daily_cross_sectional_ic,daily_cs_ic_hac_t_stat,positive_daily_ic_rate,valid_daily_ic_dates,total_test_dates,hit_rate_at_1,hit_rate_at_1_random_baseline,hit_rate_at_1_vs_random,hit_rate_at_3,hit_rate_at_3_random_baseline,hit_rate_at_3_vs_random,overall_hit_rate_skill_vs_majority,overall_hit_rate,directional_coverage,actual_positive_rate,predicted_positive_rate,majority_sign_baseline
target_5d_forward_return_raw,elastic_net,specialized,1,3674,0.054163681590829335,0.035536689661968386,-0.43006489560671834,0.06460649945628595,0.058592649995078426,10,0.018317909635274906,0.6864522758684093,0.562874251497006,334,334,0.02694610778443114,0.09090909090909091,-0.06396298312465977,0.25748502994011974,0.2727272727272727,-0.015242242787152971,-0.04953728905824717,0.5394665215024497,1.0,0.5890038105606968,0.7272727272727273,0.5890038105606968
target_5d_forward_return_raw,elastic_net,specialized,2,3674,0.03379703112855451,0.025797071226109084,-0.2514517422560525,0.07301899385022223,0.08815120543011713,11,0.04855916859365318,1.4875346632393693,0.5598802395209581,334,334,0.19760479041916168,0.09090909090909091,0.10669569951007077,0.3193612774451098,0.2727272727272727,0.046634004717837074,-0.03130103429504627,0.5163309744148068,1.0,0.5476320087098531,0.5634186173108329,0.5476320087098531
target_5d_forward_return_raw,elastic_net,specialized,3,3674,0.036191745340598255,0.02750702229830669,-0.5252532924611693,-0.023466353586829917,0.046444662912533616,11,-0.03916712030484486,-1.2294798356087995,0.48502994011976047,334,334,0.1497005988023952,0.09090909090909091,0.058791507893304285,0.2844311377245509,0.2727272727272727,0.011703864997278213,-0.04137180185084377,0.477408818726184,1.0,0.5187806205770278,0.38922155688622756,0.5187806205770278
target_5d_forward_return_raw,elastic_net,specialized,4,3674,0.023031443680375446,0.017733192048705413,-0.0599851473434323,0.10752119240545609,0.1183609280233319,10,0.10342950462710944,3.4844997755977793,0.625748502994012,334,334,0.17664670658682635,0.09090909090909091,0.08573761567773544,0.343313373253493,0.2727272727272727,0.07058610052622027,-0.033478497550353814,0.5743059335873707,1.0,0.6077844311377245,0.706314643440392,0.6077844311377245
target_5d_forward_return_raw,elastic_net,specialized,5,3674,0.029419791052903748,0.02184290251381677,-0.24018348637939213,0.06054848182182255,0.04713536249387807,11,0.0029667936853565564,0.11434987530764676,0.4820359281437126,334,334,0.19760479041916168,0.09090909090909091,0.10669569951007077,0.2954091816367265,0.2727272727272727,0.02268190890945382,0.0010887316276537717,0.5666848121937942,1.0,0.5655960805661404,0.9455634186173109,0.5655960805661404
target_5d_forward_return_raw,historical_mean,baseline,1,3674,0.04537378350649347,0.02928893012618945,-0.0035739561114502827,-0.006819545842364868,,0,-0.023761567773543824,-0.5075039097210398,0.47305389221556887,334,334,0.11676646706586827,0.09090909090909091,0.025857376156777356,0.24451097804391214,0.2727272727272727,-0.028216294683360565,-0.0013609145345673257,0.5876428960261295,1.0,0.5890038105606968,0.9090909090909091,0.5890038105606968
target_5d_forward_return_raw,historical_mean,baseline,2,3674,0.03036858390306851,0.022134319716606704,-0.010429660134418706,-0.06778007892550436,,0,-0.05702374664146591,-1.344068807116245,0.44610778443113774,334,334,0.09281437125748503,0.09090909090909091,0.0019052803483941144,0.25249500998003993,0.2727272727272727,-0.020232262747232777,-0.013336962438758926,0.5342950462710941,1.0,0.5476320087098531,0.9090909090909091,0.5476320087098531
target_5d_forward_return_raw,historical_mean,baseline,3,3674,0.029324147650443125,0.02258663245899126,-0.001321892464658303,0.010413982908409622,,0,-0.011839956450734896,-0.42896944200277876,0.46107784431137727,334,334,0.1317365269461078,0.09090909090909091,0.040827436037016884,0.33632734530938124,0.2727272727272727,0.06360007258210854,0.0,0.5187806205770278,1.0,0.5187806205770278,1.0,0.5187806205770278
target_5d_forward_return_raw,historical_mean,baseline,4,3674,0.022552428376924123,0.017418721525741837,-0.016351847569968214,-0.01600375891560168,,0,-0.044229722373434956,-1.281086391961653,0.47305389221556887,334,334,0.218562874251497,0.09090909090909091,0.1276537833424061,0.28443113772455086,0.2727272727272727,0.011703864997278157,0.0,0.6077844311377245,1.0,0.6077844311377245,1.0,0.6077844311377245
target_5d_forward_return_raw,historical_mean,baseline,5,3674,0.026389534611167553,0.019387952083493767,0.002138563691559181,0.05697707102369218,,0,0.0507348938486663,1.1079002855250941,0.5568862275449101,334,334,0.24251497005988024,0.09090909090909091,0.15160587915078932,0.2844311377245509,0.2727272727272727,0.011703864997278213,0.0,0.5655960805661404,1.0,0.5655960805661404,1.0,0.5655960805661404
